mass_1_source,mass_2_source,redshift,luminosity_distance,theta_jn,ra,dec,psi,phase,geocent_time,a_1,a_2
1.4320715307335214,1.2569334422511491,2.805930687085543,24006.678597141556,0.08154111413744927,5.435549895859227,0.5307121506811734,3.12640524623076,4.399794925220138,1598888137.978719,0.0,0.0
1.4144351488573355,1.3956614101018205,0.8806584489406917,5808.088377319923,0.03142103695804023,2.68505672212211,-1.0851605659659391,0.4822497482947521,1.3720339543319737,1602900759.963818,0.0,0.0
1.3776625837421779,1.288930758654774,1.3402301622653492,9743.814674004001,0.04405301367951313,0.2338476566151832,-0.08141237187609231,2.690278243656643,4.910750685607406,1605813960.7990339,0.0,0.0
1.3035392995088544,1.1867165472402081,0.8315414665958887,5412.85670181172,0.046951913808736194,0.5706470787802945,-0.8208178824492749,1.3154782003953445,0.6993445177197796,1597136829.6101148,0.0,0.0
1.452682521617849,1.1913558417954344,1.3998833083025746,10280.75347058585,0.04519740006058091,2.682164781234012,-0.43063491023131484,0.059424036428021056,0.055402666336881276,1581705450.76409,0.0,0.0
1.3971622924201907,1.341437700049881,0.6399934596410644,3931.6559172947213,0.04412201118457122,3.8047830594546923,-0.7903338052894643,1.1571814866221455,3.5143992957192087,1608275671.928062,0.0,0.0
1.3042519858185102,1.1468699544383125,1.274248838359962,9156.048409702904,0.04231588888683933,2.4569313419951664,0.7386440814984612,2.043369636910885,0.2580928385395577,1588570228.53281,0.0,0.0
1.2819519803539647,1.1744487183672017,0.536858294348866,3179.584262256674,0.07564745451726891,3.4894863926751976,-0.8922287555129562,1.1087829176927648,0.017878450065899203,1591228091.6678104,0.0,0.0
1.4061217397436763,1.3148144951962473,1.2930835076217653,9323.151048655047,0.05586799127781132,5.196817354895878,-0.13700699476156275,1.8151490902532377,3.566655967242854,1597991041.1342676,0.0,0.0
1.2888845690462232,1.111042583072485,0.2593925637891776,1356.7803691797508,0.0803582570827795,0.14078462879171785,-1.2235955995365153,2.528790338947749,0.32578571239169374,1579505515.8655114,0.0,0.0
1.4544111553700263,1.1845065673118385,1.9706058152826391,15639.36362325413,0.027062626211613965,1.4038142793486725,-0.17077193252948772,1.529454322070744,3.473026580817134,1608962007.5434372,0.0,0.0
1.37676240419939,1.2947651251552708,1.6617809954501697,12694.019469769833,0.0713172049128166,5.716230229826438,1.1961463914271777,0.7150851844302549,3.4658919565106197,1577677108.732082,0.0,0.0
1.3332725216602659,1.312080991069825,1.1907074594208202,8421.697100563746,0.057012511580241974,2.86442144413997,0.02975858611423047,0.7904027133180419,4.344664379945364,1588322329.0471945,0.0,0.0
1.3833551187462652,1.2941493853410093,2.252146600633708,18401.645902937595,0.04809047202320913,4.4122683904579105,0.7793196079117877,1.36620996478241,3.022442660515187,1606275620.1096327,0.0,0.0
1.2567632773169246,1.1377238834329124,2.260573385186044,18485.32267672157,0.053134486070064275,2.484404354992845,0.547351008398894,1.6147458616592334,0.39718388364590457,1590851792.403554,0.0,0.0
1.3876694904497195,1.3094754500816657,1.486664129338855,11070.711332278264,0.050104075280516205,5.565532694553738,-0.3130690173670712,0.49091073786588063,1.871814393189155,1599325307.6809902,0.0,0.0
1.3246108934891663,1.2747652016142943,1.3902276401579052,10193.497497676042,0.05151707507201849,1.2396451399014614,0.681211388712214,2.797296495387685,4.554995330695667,1603876726.0692222,0.0,0.0
1.3993832325730848,1.3026849306052943,1.9276342480804844,15223.855083722152,0.048719341066771754,5.310254477046627,-0.015446605027202211,0.6573835094041325,1.4823483659979444,1607483062.3132472,0.0,0.0
1.2654718228275363,1.2039483562793503,0.8005137435012948,5166.228914237253,0.03534873443419418,3.6341437824984606,-0.22183368249422938,2.444313507770072,4.814858478556592,1602553591.4995608,0.0,0.0
1.40262473275305,1.3123602144305409,1.475198520866302,10965.762556344815,0.05701823427587432,4.710019917651578,1.2899377362522864,2.0500673476419857,3.5556043686862244,1597496053.6678321,0.0,0.0
