z,theta_v,Ep_obs,Fp,T90,snr_ETS_15,snr_ETN_15,snr_network,detected
1.4172627134709206,2.104024297687075,1198.358471870867,3.27921905435939,0.6053764751332911,7.872828605034879,7.64454274797432,10.973625839705955,True
1.721909259034332,4.174143839016769,680.9556421091511,3.7422254093018728,0.4758526428522165,6.962882485276083,6.956456983826227,9.842460376937726,True
0.7913785841340688,1.3625921361561897,676.1131039220163,21.59950474298729,0.5430100941710619,4.801342111748335,12.25274358272188,13.159886450041284,True
1.502687731241206,0.9825491816758876,529.3443521170551,10.522925375267118,0.2345274563468769,6.00027061928664,3.881852677186784,7.146469597784397,False
1.2692702259859143,3.0640092976143647,1385.9180428172815,13.326846195384546,0.5580426863581278,9.143789231947304,10.2195204876631,13.713040527761935,True
1.9376460312384955,3.969790768994852,260.20177777896333,0.8763540235454798,0.9637154063842686,6.792149022203584,6.351400503018563,9.299116984400484,True
1.8394262526994696,4.444516734337488,235.7806048053843,0.9877340498321758,0.715220668399124,6.613580723304787,6.73035144336287,9.435946191815919,True
2.095113762577141,1.8813377475861952,1263.1291109699966,1.5841371869856924,0.5862991288146264,5.494595380778462,4.627533821016874,7.183637495247588,False
1.6338232235143637,3.260549626948753,120.2292071737458,1.2627814201645786,0.9017191572583244,6.31162925364938,4.280065860441067,7.625983713937223,False
3.0405635993956537,2.9069670004751016,114.06635785151974,1.3420938744415472,1.9457000948966945,3.5883792269554355,2.3428653031772493,4.285496856290658,False
2.730912852024128,2.2587383455984384,721.3612704954019,1.9628105509872735,0.4664563554985734,2.142025616482918,3.9413020293669763,4.485770327197021,False
4.548588847652015,3.316198445834905,161.8883307919639,1.6947672455479037,0.1641197187362775,4.640097620752685,4.0619015013847655,6.166810337367814,False
1.7356712411267816,1.704217685252418,1709.5989576569236,1.499364470146176,0.6856450225955787,2.203270450721343,5.672170672800426,6.085057174784725,False
1.549326793281126,2.880246457303554,457.4028855086054,7.622964971905004,1.3451022812804865,10.058283980047223,10.880771319699823,14.81756596526153,True
3.12524164967212,1.949599417303673,541.0370221089588,0.7562643263377236,1.184718626579108,4.769424984749483,4.045035034209779,6.253776707969123,False
2.204545200819181,2.740833956853282,218.6236550312654,0.85081993470379,1.609584359009929,7.842841005587484,8.29559124701246,11.41608466929158,True
2.805930687085543,4.671961696870373,158.86217155880288,0.9476789403725638,0.8192203801793229,3.2492927951752795,4.572729946689236,5.609613430008036,False
0.8806584489406917,1.8002928056202838,857.9829838549679,7.127292026436416,0.9393476678653744,10.401177299694998,13.892041640580747,17.354345570009833,True
1.3402301622653492,2.5240517586681834,702.3496394587546,1.3042698054153503,1.099580468018149,9.33477673453392,8.440126116395453,12.584664697331286,True
0.8315414665958887,2.690146501302594,4013.601895288201,11.071775911429878,0.6615514903963731,8.337395753020328,10.411740278539055,13.338534536081312,True
1.3998833083025746,2.5896202684356173,1421.5989425472562,15.126919473135352,0.253853929132332,6.23548517425846,3.204775075397674,7.010838654703674,False
0.6399934596410644,2.528005024504945,759.5768679358192,13.727813419304606,0.4923692274658826,7.882796855228141,10.258507979433611,12.937367283373296,True
1.274248838359962,2.4245218395604367,589.0019343157094,43.80988579927441,0.5960156869813543,4.907940027165794,4.451934493201213,6.626280709569352,False
0.536858294348866,4.334279874747363,285.49523889464285,1.3620871482461896,1.3665187940051098,13.03881330002441,12.728765223346599,18.2217484447561,True
1.2930835076217653,3.201000110092284,152.73421253060332,55.70562037168309,0.1395692513975999,9.971798532216448,8.419692070372443,13.050976228888272,True
0.2593925637891776,4.60418897987052,876.9684099932518,7.913632317281196,0.8643170418383022,39.88069724662153,45.78801586972389,60.72077412354666,True
1.9706058152826391,1.550574264465596,358.2125417905232,3.5166996137827318,0.9233316434162844,5.78617634411155,3.7947225963254114,6.919519944925281,False
1.6617809954501697,4.086174848174051,294.57522318833577,2.2482187280014854,0.5213020761749209,5.964868351093768,5.83518787681404,8.344403633789392,True
1.1907074594208202,3.2665762929885966,1278.3624786532991,26.150968933454102,0.1603882809045848,10.769262432941199,8.541689518999243,13.7454528186066,True
2.252146600633708,2.7553810817218443,202.7014611684781,4.878450608594028,0.2288701677931573,3.8623215492478455,3.9613388138001353,5.532606343081327,False
2.260573385186044,3.044381798411347,229.949801583465,3.8393856756890345,1.226360854153921,8.172939105888982,7.7811958456120855,11.284677328853501,True
1.486664129338855,2.870752049979335,605.700597054428,2.0049459570089785,0.5920136205637089,5.878337205924769,2.3131639088421894,6.317086003509015,False
1.3902276401579052,2.951710974485281,367.8288305665751,3.003764423277819,1.003198175368488,3.9564753541965887,5.81233278340506,7.0311385716262365,False
1.9276342480804844,2.7914126237844115,284.7179300726675,1.2623409216728214,1.2919052457755842,8.039280155560057,6.562430273509849,10.377645037013952,True
0.8005137435012948,2.0253332942080906,1229.3650932474372,3.285149575523014,1.6610659106690175,14.617918088443957,13.99372050075985,20.23629765282779,True
1.475198520866302,3.266904179295768,684.0381691337411,4.857139520157944,0.612926479707614,8.462196050518195,8.872321237960934,12.260784891146992,True
1.2953260859066758,3.681919073945618,281.7130451718707,0.6032648772538141,1.8467332353577928,7.45041088249233,6.985554099275747,10.213059697850998,True
2.206357604658534,4.687157150186659,395.1557235601927,1.0364482673197926,1.1771688973894692,4.101707634986831,2.0190043884092157,4.571693804633567,False
1.3866242340429298,1.7096735777859602,440.933819928212,6.005111997151942,0.3149184372086849,9.291661594895883,9.513025264338683,13.297842865442846,True
0.3071256146868988,3.226886731131402,280.1896312779783,72.26093518219389,0.3706718122816764,24.782616291590255,4.384266405092877,25.167436543418972,True
2.0665067078920885,4.488803841802385,327.1626283415747,2.18655876360124,0.1731538520261091,2.667269344163067,5.726030619847073,6.316783391389825,False
2.555014121084494,2.1898662851624886,317.13770813598313,4.282573472276501,0.2369149919171731,2.5328189983846623,4.652087637575462,5.296894511528498,False
2.920580702715991,0.6726126461221231,270.4325585074962,1.9119427096950807,1.734556808444007,2.9356879675533105,4.321413173336098,5.224258383495217,False
