z,theta_v,Ep_obs,Fp,T90
0.7364522045213684,3.8966110307846304,1312.7410771948666,8.125665838065798,1.952988504828098
2.5192562263283897,0.8909530698594604,311.41475993040984,1.8748856772444826,0.6359386338595865
1.1661229861180473,4.505740783547538,148.83079957179964,2.0902054924217834,0.16274137646033612
2.670708318085067,4.846400692095472,54.61994435594456,2.8871039711037025,0.06445069654808079
1.4208804981726164,3.5315373733426396,296.0920344324207,6.819148269594511,0.15163734053994127
0.5317687709297938,3.2057573570699867,711.9858676285342,20.93805489067356,1.253056842305587
1.644936312706088,2.320474722464591,753.1501411017334,16.615574492344837,0.2700959737891
0.5822584640210255,4.086174848174051,1368.1721809079556,3.222862948523766,0.266728994623741
0.9355421183826871,3.226886731131402,266.48679211681196,6.440933930722499,0.42748339984848505
2.2218034450772386,3.0196207678880604,151.00903414572213,1.3410569906594816,0.8006402777677
1.7941561710198703,2.7558500391368366,116.70088472905884,2.9019971768147457,0.37568229526071567
0.8286397703659831,3.9506556178418806,784.4303010697221,2.7456508461475986,1.318610152542835
1.0221417224888607,2.339235223134949,3244.8205499059036,5.970287459466356,0.4861910220978029
2.208546764362595,1.5083350739482775,298.68836251752583,3.07843154206421,0.9697614116973441
1.594059191244658,2.955478788416712,823.9720864996754,1.4244240814049574,0.6982384239838795
1.8159107171992206,1.7454604653160632,320.79736562475654,2.0514585836839583,1.4325213709664857
0.5442243869182759,1.949599417303673,649.9064097066175,5.7403819119216415,1.1993533886266439
0.6367821980232766,4.503021335575696,557.9090188481454,7.921624443995794,0.7470952461293524
2.3358483586947076,0.9058054886517384,377.57007188264606,0.9151365280622116,0.6866711133152263
1.3705677570814103,2.161905500487799,2230.5779182631345,2.2650010744139375,1.0599591267451078
0.6117451454679106,0.984758742298561,2771.5398155415814,2.9920146247470343,0.7992232918257106
2.218567704339233,2.259065627579605,1220.7632270884046,4.773972827785422,0.3870792754326343
1.340121911028863,3.2665762929885966,1158.8489141575371,1.9121002740005983,0.9671803362929839
0.5061712670308784,2.690146501302594,1019.1211223170347,39.09490099303643,0.20393595085511715
1.7114015792008082,1.835356521255129,292.10319262733356,2.0774982877669594,0.6934238168770612
1.527444151651451,2.6506795130703704,910.8973355448087,1.0936953471007105,0.8658445745792863
1.654279709820417,3.581991118532397,302.40088475955264,3.2626042317563764,0.5759457305696162
0.5029710454200396,2.2924576991472327,2271.775269115808,27.17937417629231,0.28688806895832497
0.9754687053180593,4.247637566680309,99.15693255911249,77.64307361242103,0.2401323287571145
1.0115858084553357,3.8437841192786926,810.1234548056209,7.487422046811221,0.2102072460589785
0.31800355919541823,5.329877715682579,530.2868937592472,0.9468380832168689,1.7851749246604776
1.6071229300413163,1.9818623197169978,1276.9315694521806,2.163022036635253,0.7883617559275902
0.9003073177385781,1.6608900169924787,455.73121460703305,17.543793170762854,0.8014667061050078
0.8667939425384164,2.7914126237844115,323.8041181352485,4.165986683956455,0.9608653713491746
1.6599870005298758,2.6296743561068863,428.0104102765982,2.7369963401536164,0.961336255799644
4.793157095868532,3.111086864438166,102.40805248593222,0.44527565164495403,1.9645689574374745
1.6690881281088457,4.157483618236277,175.29097879039335,1.9601968324754369,0.34357226347601016
1.103245521073986,1.3262498212118656,1322.91531530376,2.446403869273866,0.7442328561907048
0.9995908545485483,0.7191680018262336,1483.2820200629326,3.053041906492147,0.35019595369931633
1.4024334643839937,0.8909530698594604,768.7579193157195,0.8369377414597635,0.9309047248460534
2.1065318204013206,2.249097272041872,1398.558962059097,4.807837256375871,1.4022904691582019
1.6934304233735276,4.525874890489207,231.65319645108863,1.3490136902390324,1.1408510535210987
1.2261241917693684,0.5757073995770772,1073.344035124542,13.801985551882373,0.24508646617493743
3.6445248249020903,3.376951241211623,129.71604524166287,1.6955688653246204,1.1151235892358273
1.8363289775327063,2.206526490635459,801.6422824363096,2.145584517987382,0.8142481691818202
2.447853205356198,3.3999177756232197,141.61992027281283,1.1439872165641585,0.8154063239622277
1.566994968609281,1.7096735777859602,295.7967434817674,12.067892454794867,0.11612174800628841
