dur,imx,imy,ndets,solid_angle,timeID,time,A,Epeak,gamma,nllh,bkg_nllh,TS
0.512,0.74,-0.48,6083,6171.792717180021,79360512,785996586.31034,0.0024984720847193802,1000.0,0.6212645067600305,67.92532611534055,84.8584975522806,5.819479605074674
0.512,0.74,-0.48,6083,6171.792717180021,78080512,785996586.18234,0.002125219898073894,1000.0,0.5086644298059261,70.66219496350266,83.41593033128542,5.050492128056981
0.512,0.74,-0.48,6083,6171.792717180021,81920512,785996586.5663401,0.0025588885427379887,651.1747806551303,-0.1,70.48933207454161,87.1499037942834,5.7724469195899575
0.512,0.74,-0.48,6083,6171.792717180021,90880512,785996587.4623401,0.0025735279507372016,505.5581272059052,-0.1,66.83469409769357,77.51229556261563,4.621169000355227
0.512,0.74,-0.48,6083,6171.792717180021,89600512,785996587.3343401,0.0029937674235603227,464.69219010991765,-0.1,66.00545448230119,78.47790124204815,4.994486311873716
0.512,0.74,-0.48,6083,6171.792717180021,93440512,785996587.71834,0.002418411279626233,535.0454208273127,-0.1,67.68200432559017,78.2064898952911,4.587915772919318
0.512,0.74,-0.48,6083,6171.792717180021,94720512,785996587.8463401,0.0023490562471338793,476.5267648422692,-0.1,64.35873105695708,72.35940027574078,4.000167301197213
0.512,0.74,-0.48,6083,6171.792717180021,96000512,785996587.9743401,0.0027124269155876153,524.1567109922657,-0.1,68.11990492877628,80.6468525530046,5.005386623274635
1.024,0.74,-0.48,6083,6171.792717180021,-84481024,785996569.9263401,0.000740643637665527,1000.0,-0.1,71.06033002570376,76.51840936653561,3.303961059344327
1.024,0.74,-0.48,6083,6171.792717180021,-43521024,785996574.02234,0.004053387603358766,159.80822585925,-0.1,70.10323222696348,74.62710775602801,3.0079479812870855
1.024,0.74,-0.48,6083,6171.792717180021,-46081024,785996573.76634,0.0007466386956553812,1000.0,0.415014553374041,66.3127438544319,69.77339222107321,2.630835748062318
1.024,0.74,-0.48,6083,6171.792717180021,-40961024,785996574.2783401,0.000887522307711508,1000.0,0.333451840960604,72.07016637671053,77.2788974815156,3.2276093644693336
1.024,0.74,-0.48,6083,6171.792717180021,-5121024,785996577.8623401,0.00422495557434493,474.3405418068435,-0.1,86.63850359168961,137.5276326339877,10.088521104928917
1.024,0.74,-0.48,6083,6171.792717180021,-2561024,785996578.11834,0.0039972185352604205,532.6789934693627,-0.1,89.3584559304671,145.1893391188851,10.5670131246647
1.024,0.74,-0.48,6083,6171.792717180021,1024,785996578.37434,0.004866487551586044,425.2518638808945,-0.1,86.46946431836128,142.19303886115992,10.5568531810193
1.024,0.74,-0.48,6083,6171.792717180021,12801024,785996579.65434,0.006137754084955896,434.6742403229256,-0.1,77.54139961481681,172.50290282007995,13.781255618067835
1.024,0.74,-0.48,6083,6171.792717180021,15361024,785996579.9103401,0.00717123148865683,366.16915908989466,-0.1,85.39581009158763,179.08887721009404,13.688905516403159
1.024,0.74,-0.48,6083,6171.792717180021,17921024,785996580.1663401,0.005845636809437511,417.76434259956056,-0.1,83.72180527136845,162.11619203644946,12.521532395444337
1.024,0.74,-0.48,6083,6171.792717180021,23041024,785996580.6783401,0.0032911940029644532,455.87237493485003,0.1475785816799238,75.25889739991528,103.78765008394794,7.553641861252445
1.024,0.74,-0.48,6083,6171.792717180021,25601024,785996580.93434,0.0014240603840644883,1000.0,-0.09843453174558062,73.58023384394376,93.23728597451337,6.2700960328482385
1.024,0.74,-0.48,6083,6171.792717180021,74241024,785996585.7983401,0.0016566932472116015,1000.0,0.17812769019669064,75.27943312337712,94.98591824717255,6.277975011704878
1.024,0.74,-0.48,6083,6171.792717180021,76801024,785996586.05434,0.0021094305419478245,612.7243750734713,-0.1,73.73399748158556,93.3641029888238,6.265796917749288
1.024,0.74,-0.48,6083,6171.792717180021,79361024,785996586.31034,0.0013513546378804925,1000.0,-0.1,72.925067738851,90.62669877609423,5.950064039528185
1.024,0.74,-0.48,6083,6171.792717180021,89601024,785996587.3343401,0.002743696672849606,463.09827748633285,-0.1,74.16951202550612,94.80348615839898,6.424013407970575
1.024,0.74,-0.48,6083,6171.792717180021,92161024,785996587.59034,0.0026745216778079556,498.50582654336813,-0.1,78.07932334173935,100.5634861292271,6.7058426446626
1.024,0.74,-0.48,6083,6171.792717180021,81921024,785996586.5663401,0.0014574169784770726,959.3059449356218,-0.1,77.46956548133812,97.06683637204534,6.2605544308323395
2.048,0.74,-0.48,6083,6171.792717180021,-81922048,785996570.18234,0.0007126919087166315,1000.0,-0.1,81.89879624864201,91.75716482746367,4.440353269464413
2.048,0.74,-0.48,6083,6171.792717180021,-56322048,785996572.7423401,0.0007994332266395232,1000.0,0.18174971793670036,77.63035252987622,87.15352104567037,4.36421092886083
2.048,0.74,-0.48,6083,6171.792717180021,-51202048,785996573.25434,0.0005958511555815214,1000.0,-0.1,74.21409297742719,81.33906470228787,3.774909727360559
2.048,0.74,-0.48,6083,6171.792717180021,2048,785996578.37434,0.005181632275761287,443.1357262052874,-0.1,94.53908082168839,230.41416871849827,16.484846853811526
2.048,0.74,-0.48,6083,6171.792717180021,-5122048,785996577.8623401,0.0047728588050014575,441.49694815236495,-0.1,99.43575668292046,212.13386989112297,15.013201737684238
2.048,0.74,-0.48,6083,6171.792717180021,-10242048,785996577.35034,0.004322044885971638,403.7887718664871,-0.1,98.31207145437921,177.15265311698067,12.557116043311973
2.048,0.74,-0.48,6083,6171.792717180021,10242048,785996579.3983401,0.005295506065080741,438.10084142725617,-0.1,84.19886343398628,222.6291722670328,16.639129113811606
2.048,0.74,-0.48,6083,6171.792717180021,5122048,785996578.88634,0.006144070872115943,393.15674466175574,-0.1,91.42941438439281,246.38218609515496,17.604134270719598
2.048,0.74,-0.48,6083,6171.792717180021,15362048,785996579.9103401,0.004172372805987536,458.1461222865187,-0.1,80.69728947464432,174.24509323760856,13.67828964183492
2.048,0.74,-0.48,6083,6171.792717180021,81922048,785996586.5663401,0.0019945648249471938,676.0716936753558,-0.1,87.33363971106797,129.24881849585694,9.155891959256506
2.048,0.74,-0.48,6083,6171.792717180021,76802048,785996586.05434,0.0017897504806497532,667.8151296942383,-0.1,83.86862378663798,116.38731035141487,8.064575198332134
2.048,0.74,-0.48,6083,6171.792717180021,71682048,785996585.54234,0.0010984596613445579,1000.0,-0.1,77.67114170469969,101.10538740996998,6.846056632145294
4.096,0.74,-0.48,6083,6171.792717180021,-51204096,785996573.25434,0.0009415826034849246,658.5534968890604,0.26051519381895966,83.50795524840325,99.15634597198002,5.59435263879151
4.096,0.74,-0.48,6083,6171.792717180021,-71684096,785996571.2063401,0.0006967001987268068,1000.0,0.17575177625245983,87.98846086178946,102.4845030085637,5.3844298020819705
4.096,0.74,-0.48,6083,6171.792717180021,-61444096,785996572.23034,0.0009075834057399466,578.8819495202517,-0.1,86.84662019720072,100.46326311900354,5.2185520830595955
4.096,0.74,-0.48,6083,6171.792717180021,-10244096,785996577.35034,0.004811043588371872,430.99806386671077,-0.1,109.97590930278152,326.37465297561266,20.80378540904665
4.096,0.74,-0.48,6083,6171.792717180021,4096,785996578.37434,0.0036284796636862388,494.14297606497445,-0.1,97.31322091132245,255.74285028027626,17.80054096756353
4.096,0.74,-0.48,6083,6171.792717180021,-20484096,785996576.3263401,0.004056971397982873,401.24740997751593,-0.1,98.31237431715977,235.24117445243206,16.548643457109847
4.096,0.74,-0.48,6083,6171.792717180021,61444096,785996584.5183401,0.0013950349163932027,593.4942869154945,-0.1,89.54709451917653,121.84755378150311,8.037469659330178
4.096,0.74,-0.48,6083,6171.792717180021,71684096,785996585.54234,0.0013715605192486258,614.1175736769262,-0.1,87.40132740354494,120.72560253246843,8.163856334958803
4.096,0.74,-0.48,6083,6171.792717180021,51204096,785996583.4943401,0.0006879222443183193,714.3207196635581,-0.09343920019718499,83.23706731126484,94.23877609224027,4.690780059004139
8.192,0.74,-0.48,6083,6171.792717180021,-40968192,785996574.2783401,0.0029494410554684707,437.2048919053411,-0.1,100.38610980326192,268.3200534317711,18.326698755013638
8.192,0.74,-0.48,6083,6171.792717180021,-20488192,785996576.3263401,0.002496651996290187,471.8799708563282,-0.1,105.62172384158849,242.6256602389731,16.553183162001478
8.192,0.74,-0.48,6083,6171.792717180021,8192,785996578.37434,0.0020664779212258197,498.3296317665703,-0.1,98.50890228145914,201.87497409776552,14.37818290440808
16.384,0.74,-0.48,6083,6171.792717180021,-409616384,785996574.2783401,0.0019930479346770545,460.0457782912121,-0.1,111.95801046243665,276.32788959689015,18.131181932486008
16.384,0.74,-0.48,6083,6171.792717180021,-819216384,785996570.18234,0.0016923740431294269,520.9239901427112,-0.1,106.49642006241592,256.302456806634,17.30930597939837
0.256,0.38,-0.8,2390,2395.695228122454,-76160256,785996570.75834,0.001362113080387978,778.3725565461466,-0.1,60.16395770359737,62.6235086627887,2.2179048488117488
0.256,0.38,-0.8,2390,2395.695228122454,-76800256,785996570.6943401,0.0015570378628338981,734.8774521876999,-0.1,58.61696915671574,61.51658235446913,2.4081582995116366
0.256,0.38,-0.8,2390,2395.695228122454,-67840256,785996571.59034,0.004018956520845366,324.755421418825,-0.1,57.639576945731505,60.97647058373748,2.583367429540744
0.256,0.38,-0.8,2390,2395.695228122454,-67200256,785996571.65434,0.0014910082289838562,581.8967128526431,-0.1,61.343575188046216,62.89680493842881,1.7625151065353122
0.256,0.38,-0.8,2390,2395.695228122454,-16000256,785996576.77434,0.012067791212067832,168.48445073758148,-0.1,57.072753055296815,62.144422765432296,3.184860973460374
0.256,0.38,-0.8,2390,2395.695228122454,-15360256,785996576.83834,0.001696361880335895,521.9453804898841,-0.1,59.04308958778848,60.70523829543113,1.8232655909892286
0.256,0.38,-0.8,2390,2395.695228122454,-11520256,785996577.2223401,0.004276439754273906,432.21337923242413,-0.1,56.10025076873611,63.917549512391645,3.954060885635307
0.256,0.38,-0.8,2390,2395.695228122454,-12160256,785996577.1583401,0.004383878711160409,387.01600038845794,0.04912811882441884,55.87272497360161,62.216091013577255,3.561843915719958
0.256,0.38,-0.8,2390,2395.695228122454,-14720256,785996576.90234,0.0015706312449369597,559.4158751138355,-0.1,58.336045142999474,60.027405722367476,1.8392175398076227
0.256,0.38,-0.8,2390,2395.695228122454,-1280256,785996578.24634,0.006558064112318571,392.7787966493792,-0.1,62.4755226100452,76.72508929938192,5.338457958874775
0.256,0.38,-0.8,2390,2395.695228122454,-1920256,785996578.18234,0.0068331075070410825,379.76250389001655,-0.1,61.055636379372686,75.61804791086493,5.396741893307896
0.256,0.38,-0.8,2390,2395.695228122454,-640256,785996578.31034,0.004043792341449965,690.6627926393137,-0.1,61.684387326832535,79.57571730609138,5.9818609109973195
0.256,0.38,-0.8,2390,2395.695228122454,1280256,785996578.5023401,0.004345360151606813,584.8681740652534,-0.1,56.12878948110745,71.1600023829302,5.482921283736026
0.256,0.38,-0.8,2390,2395.695228122454,8960256,785996579.2703401,0.011806218281153545,257.3598005241458,-0.1,58.61036554550144,75.40540741150352,5.795695275978902
0.256,0.38,-0.8,2390,2395.695228122454,640256,785996578.4383401,0.0031178497258525836,863.5375748115682,-0.1,57.88248710923296,74.04711008729029,5.685881282274074
0.256,0.38,-0.8,2390,2395.695228122454,14720256,785996579.8463401,0.017687630727786226,255.88051188513128,-0.1,60.63240924559692,98.32543105412896,8.682513669270211
0.256,0.38,-0.8,2390,2395.695228122454,14080256,785996579.78234,0.01667190442117096,251.94356595294815,-0.1,57.72875842393192,90.94455627278292,8.150557999161897
0.256,0.38,-0.8,2390,2395.695228122454,18560256,785996580.23034,0.013090274859554225,367.57309606710265,-0.1,57.981050545076315,111.73232144388666,10.368343252305099
0.256,0.38,-0.8,2390,2395.695228122454,19840256,785996580.35834,0.00885318615742273,449.52234186740066,-0.1,58.29331154258911,95.50824895000034,8.627275051534085
0.256,0.38,-0.8,2390,2395.695228122454,19200256,785996580.29434,0.010616816110043089,418.2240461952651,-0.1,57.683629620209686,104.22451947492753,9.647889909686764
0.256,0.38,-0.8,2390,2395.695228122454,21120256,785996580.48634,0.009833011748472236,302.68866757643434,-0.1,57.6894506689749,75.77689377049302,6.0145561933559355
0.256,0.38,-0.8,2390,2395.695228122454,21760256,785996580.55034,0.00901009105994097,307.6757443446475,-0.1,63.64333258779931,79.93172976280053,5.707608461518927
0.256,0.38,-0.8,2390,2395.695228122454,22400256,785996580.6143401,0.008881454356089382,328.4320894066427,-0.1,66.98084889537202,85.69019342264517,6.117081743327147
0.256,0.38,-0.8,2390,2395.695228122454,28160256,785996581.19034,0.0028605410769474136,1000.0,0.8132436901251624,58.408631323965764,65.09188651014651,3.6560238473458417
0.256,0.38,-0.8,2390,2395.695228122454,27520256,785996581.12634,0.002956069921058446,1000.0,1.0914207795457462,52.03724633636205,58.87919348739976,3.699174813667964
0.256,0.38,-0.8,2390,2395.695228122454,28800256,785996581.25434,0.0015508485466489605,1000.0,-0.09999999999999999,60.7270908825623,65.71015220243095,3.1569166349045856
0.256,0.38,-0.8,2390,2395.695228122454,46720256,785996583.0463401,0.00024298441915756696,54.11394593401458,2.0782390352350264,55.761582622769716,56.113930761124465,0.8394618971159431
0.256,0.38,-0.8,2390,2395.695228122454,47360256,785996583.11034,0.002246966593501144,380.12796623693725,-0.1,57.65110643526907,59.299782144190914,1.8158610678803833
0.256,0.38,-0.8,2390,2395.695228122454,81280256,785996586.5023401,0.003010950028595015,955.3018399808798,0.6195733087764991,56.54146537561681,64.64027803862402,4.024627352440772
0.256,0.38,-0.8,2390,2395.695228122454,80640256,785996586.4383401,0.002458317179625649,1000.0,0.8165076054757415,54.700684998118305,59.550417935212366,3.1143965505677214
0.256,0.38,-0.8,2390,2395.695228122454,78720256,785996586.24634,0.0030728398096202666,1000.0,0.84117344771791,57.18756316240392,64.40675757176312,3.799787996549072
0.256,0.38,-0.8,2390,2395.695228122454,81920256,785996586.5663401,0.003376418884863804,686.9996675966861,-0.1,54.763470605881835,66.93843275622606,4.934564246282386
0.256,0.38,-0.8,2390,2395.695228122454,82560256,785996586.6303401,0.004041857520550322,579.8849570022143,-0.1,56.05490957026575,68.68974156644518,5.026894070135043
0.256,0.38,-0.8,2390,2395.695228122454,90240256,785996587.3983401,0.0041969974983045236,436.3155342810145,-0.1,60.94683476893945,67.98052816519406,3.750651515738194
0.256,0.38,-0.8,2390,2395.695228122454,90880256,785996587.4623401,0.006006369351591619,332.08259038532856,-0.1,56.82232454384682,64.71439745884649,3.9729266076784437
0.256,0.38,-0.8,2390,2395.695228122454,96000256,785996587.9743401,0.010320216872639329,238.52661545021033,-0.1,60.27942674619282,70.5931652918741,4.541748241741561
0.512,0.38,-0.8,2390,2395.695228122454,-79360512,785996570.4383401,0.0010265664715062496,1000.0,-0.1,67.01524194793143,71.47164864347374,2.9854335348630063
0.512,0.38,-0.8,2390,2395.695228122454,-70400512,785996571.3343401,0.00114654924120406,1000.0,0.2227118996128563,61.09270994055866,64.59657748916732,2.647212703433048
0.512,0.38,-0.8,2390,2395.695228122454,-67840512,785996571.59034,0.0008085592816388064,1000.0,0.02876986574812431,67.75505094960928,69.89274140838577,2.067699426307649
0.512,0.38,-0.8,2390,2395.695228122454,-40960512,785996574.2783401,0.0020686885929816754,1000.0,0.9945433320679054,60.46160622907886,67.25922413372719,3.6871717900440513
0.512,0.38,-0.8,2390,2395.695228122454,-39680512,785996574.40634,0.006214515868713106,248.68589842408127,-0.1,58.131115853502564,66.7597808489013,4.1541942649324275
0.512,0.38,-0.8,2390,2395.695228122454,-15360512,785996576.83834,0.0026856463609452787,423.1981042521902,0.10228398708339372,64.25551535337418,69.6838039590302,3.294932049574322
0.512,0.38,-0.8,2390,2395.695228122454,-14080512,785996576.9663401,0.0018600483713888745,581.4227043887679,-0.1,64.11609250287945,69.45119460535051,3.2665278515485077
0.512,0.38,-0.8,2390,2395.695228122454,-12800512,785996577.0943401,0.0029415418140870887,391.2170930862899,-0.1,59.49113487441665,65.37650958932568,3.4308525806012202
0.512,0.38,-0.8,2390,2395.695228122454,-1280512,785996578.24634,0.005862854110251874,439.1275182467113,-0.1,68.4551838263174,97.69005169937208,7.646550578274453
0.512,0.38,-0.8,2390,2395.695228122454,-2560512,785996578.11834,0.004039135528051181,626.8078694856088,-0.1,68.6225985377512,98.08017992800724,7.675621328629499
0.512,0.38,-0.8,2390,2395.695228122454,-5120512,785996577.8623401,0.0074744628551569724,308.2341095449237,-0.1,68.57083339509347,89.7791970081301,6.5128125434464375
0.512,0.38,-0.8,2390,2395.695228122454,1280512,785996578.5023401,0.005098914214210962,480.0488097500003,-0.1,63.642717224127495,91.74140832555196,7.49649132613711
0.512,0.38,-0.8,2390,2395.695228122454,19200512,785996580.29434,0.010441551296491039,347.39986320294383,-0.1,69.07322260584974,127.30307615016946,10.79164987796766
0.512,0.38,-0.8,2390,2395.695228122454,16640512,785996580.0383401,0.011390311763100996,324.9160087087981,-0.1,64.93086618036983,124.07552813713387,10.876089550639424
0.512,0.38,-0.8,2390,2395.695228122454,17920512,785996580.1663401,0.011773646889110652,305.6755888954388,-0.1,68.84213541880248,122.91047939532179,10.398879168114158
0.512,0.38,-0.8,2390,2395.695228122454,21760512,785996580.55034,0.007620172960521249,334.1178508638385,-0.1,70.89990668504836,97.72181689685269,7.324194182543814
0.512,0.38,-0.8,2390,2395.695228122454,25600512,785996580.93434,0.00331643983872712,1000.0,0.6433239634450374,66.58935253465998,85.7144010680847,6.184666285811178
0.512,0.38,-0.8,2390,2395.695228122454,23040512,785996580.6783401,0.0055385509183505195,405.8393303307977,-0.1,68.86262453523112,90.88690570749695,6.636909095695952
0.512,0.38,-0.8,2390,2395.695228122454,44800512,785996582.8543401,0.0006858775921493099,747.4097815732207,-0.06473502162636428,69.12032758968772,70.41954878984279,1.6119684861405164
0.512,0.38,-0.8,2390,2395.695228122454,43520512,785996582.72634,0.0006998988790030704,1000.0,-0.1,68.11695504309614,70.17194775019638,2.027309895945975
0.512,0.38,-0.8,2390,2395.695228122454,52480512,785996583.6223401,0.0006760454257628793,1000.0,0.5242603151602161,62.59493598123578,63.50017883431242,1.345542903869396
0.512,0.38,-0.8,2390,2395.695228122454,79360512,785996586.31034,0.002922127546417024,1000.0,0.7308859476111205,62.138388683513234,76.15564836448331,5.294763390552986
0.512,0.38,-0.8,2390,2395.695228122454,78080512,785996586.18234,0.0024183703906579964,1000.0,0.5015553101183972,64.47442081991005,75.98461219036366,4.797956100352235
0.512,0.38,-0.8,2390,2395.695228122454,81920512,785996586.5663401,0.002868744136699346,602.4951475244668,-0.1,63.94397332549583,77.72179949009343,5.249347800364841
0.512,0.38,-0.8,2390,2395.695228122454,90880512,785996587.4623401,0.003600886019267891,424.0950025636992,-0.1,65.38012454882026,75.37611671186083,4.471239685599636
0.512,0.38,-0.8,2390,2395.695228122454,89600512,785996587.3343401,0.0036364826866503797,440.2924589587565,-0.1,65.88387234906476,77.10722564089491,4.737795540508296
0.512,0.38,-0.8,2390,2395.695228122454,93440512,785996587.71834,0.0048112794048986015,339.97631280316915,-0.01434024248124383,65.77994050601274,76.79318643363709,4.6932389514330835
0.512,0.38,-0.8,2390,2395.695228122454,94720512,785996587.8463401,0.004350937915516032,325.53969181904256,-0.1,63.50896516014119,71.5948002278459,4.021401513826916
0.512,0.38,-0.8,2390,2395.695228122454,96000512,785996587.9743401,0.006546857259788308,292.5186667356345,-0.1,64.48501775398388,78.67794584697096,5.327837852823052
1.024,0.38,-0.8,2390,2395.695228122454,-84481024,785996569.9263401,0.0008319320759840737,1000.0,-0.1,71.92637395180209,77.70580616790463,3.3998330006347475
1.024,0.38,-0.8,2390,2395.695228122454,-43521024,785996574.02234,0.005288889911206001,181.78412785351784,-0.033037902980665265,67.59490829164677,72.54740740575943,3.1472207148888223
1.024,0.38,-0.8,2390,2395.695228122454,-46081024,785996573.76634,0.0017179387342120373,370.9349370001136,-0.1,65.44326544392962,68.95893477448897,2.65166714749772
1.024,0.38,-0.8,2390,2395.695228122454,-40961024,785996574.2783401,0.0009730312832150663,1000.0,0.2549099318340412,67.89552346614742,72.99778493648154,3.194451899883332
1.024,0.38,-0.8,2390,2395.695228122454,-5121024,785996577.8623401,0.005560327447541345,408.501771703342,-0.1,81.23499313872476,126.93422559936852,9.560254438104014
1.024,0.38,-0.8,2390,2395.695228122454,-2561024,785996578.11834,0.005753462931308294,423.87139583276297,-0.1,82.5418452207914,135.50930267999098,10.292468844664974
1.024,0.38,-0.8,2390,2395.695228122454,1024,785996578.37434,0.0072103116110904504,348.7263281195827,-0.1,81.58363443343873,135.1482297100377,10.350323210083728
1.024,0.38,-0.8,2390,2395.695228122454,12801024,785996579.65434,0.010063683434719854,331.1147636346557,-0.1,74.54327859306423,168.89960957985733,13.737272726912945
1.024,0.38,-0.8,2390,2395.695228122454,15361024,785996579.9103401,0.010133452629367082,313.3659022623029,-0.1,78.62523630496055,163.68536034591835,13.043015298692078
1.024,0.38,-0.8,2390,2395.695228122454,17921024,785996580.1663401,0.008580197532260523,339.3351204208249,-0.1,77.08096288142718,148.7706598894488,11.974113496039832
1.024,0.38,-0.8,2390,2395.695228122454,23041024,785996580.6783401,0.005149252742379824,350.23900034919404,-0.1,75.01258602677984,100.97768797560587,7.206261436948569
1.024,0.38,-0.8,2390,2395.695228122454,25601024,785996580.93434,0.002158978585498804,1000.0,0.3944894212583543,70.53280729398278,91.18726419715608,6.427201086503097
1.024,0.38,-0.8,2390,2395.695228122454,74241024,785996585.7983401,0.0014962952750703351,1000.0,-0.08606251701139946,73.45720932419314,90.64236660097635,5.862620109947975
1.024,0.38,-0.8,2390,2395.695228122454,76801024,785996586.05434,0.0021308630246110157,652.9359289198796,-0.1,70.52124364063162,87.50904250854205,5.828859042370201
1.024,0.38,-0.8,2390,2395.695228122454,79361024,785996586.31034,0.0014640746000132796,1000.0,-0.1,69.7047513863238,87.0522665536632,5.8902487498134395
1.024,0.38,-0.8,2390,2395.695228122454,89601024,785996587.3343401,0.003821155096390534,395.6290223717022,-0.1,74.28039798134306,93.67492158884386,6.228085357074163
1.024,0.38,-0.8,2390,2395.695228122454,92161024,785996587.59034,0.004844946574586818,342.5871268661744,-0.1,70.8479085290366,93.6550704430047,6.7538377111044205
1.024,0.38,-0.8,2390,2395.695228122454,81921024,785996586.5663401,0.001864228874754801,777.2961577241666,-0.1,73.33075940694968,91.79829052697039,6.077422335171501
2.048,0.38,-0.8,2390,2395.695228122454,-81922048,785996570.18234,0.0007444914924609718,1000.0,-0.1,80.72350041238282,89.63657856864137,4.222103304339805
2.048,0.38,-0.8,2390,2395.695228122454,-56322048,785996572.7423401,0.000822032500062738,1000.0,0.09804116621062017,75.97673042880047,84.48077746761061,4.124087059898262
2.048,0.38,-0.8,2390,2395.695228122454,-51202048,785996573.25434,0.0006560136723878134,1000.0,-0.1,75.6903209139223,82.83555015686116,3.780272276685597
2.048,0.38,-0.8,2390,2395.695228122454,2048,785996578.37434,0.00809566874435032,348.18198390290667,-0.1,92.31476796833104,225.55106707611725,16.32398842855423
2.048,0.38,-0.8,2390,2395.695228122454,-5122048,785996577.8623401,0.007060920896795588,358.9303692967706,-0.1,95.27778370009165,202.43265871272283,14.63932204800695
2.048,0.38,-0.8,2390,2395.695228122454,-10242048,785996577.35034,0.005780605759818006,355.74122493248575,-0.1,91.02033351305997,162.96541994892095,11.995422996781812
2.048,0.38,-0.8,2390,2395.695228122454,10242048,785996579.3983401,0.007962713209747492,353.8988285399299,-0.1,81.19391674975341,213.42507773267772,16.262297561102756
2.048,0.38,-0.8,2390,2395.695228122454,5122048,785996578.88634,0.009350440545852321,320.858993796163,-0.1,89.04711642509434,236.92067721761578,17.197299834132185
2.048,0.38,-0.8,2390,2395.695228122454,15362048,785996579.9103401,0.006427413519187725,362.10076778187937,-0.1,79.11863582541304,170.44574182215652,13.514962522829538
2.048,0.38,-0.8,2390,2395.695228122454,81922048,785996586.5663401,0.002918913477243315,514.7782289166068,-0.1,78.50691121206552,119.2831020977788,9.030635734621708
2.048,0.38,-0.8,2390,2395.695228122454,76802048,785996586.05434,0.002302732036988679,570.9462087134405,-0.1,81.36324250657921,111.79729482562291,7.801801371355682
2.048,0.38,-0.8,2390,2395.695228122454,71682048,785996585.54234,0.0011801249399387903,1000.0,-0.1,77.75564927344783,100.27496280235704,6.711082405828319
4.096,0.38,-0.8,2390,2395.695228122454,-51204096,785996573.25434,0.0013537457834672188,454.16735537688817,-0.1,85.50128747921134,98.86597421202976,5.170045789510652
4.096,0.38,-0.8,2390,2395.695228122454,-71684096,785996571.2063401,0.0006570393243910985,1000.0,-0.03697000993686532,88.88796190241933,101.67243985966348,5.056575512586389
4.096,0.38,-0.8,2390,2395.695228122454,-61444096,785996572.23034,0.0009818609716752966,591.8229103841433,-0.1,85.21641506552612,97.41217709362287,4.938777587236896
4.096,0.38,-0.8,2390,2395.695228122454,-10244096,785996577.35034,0.006821504529143748,361.1668521002055,-0.1,103.87325300333849,305.83437898736037,20.097817094601186
4.096,0.38,-0.8,2390,2395.695228122454,4096,785996578.37434,0.0054715565633108075,391.58680515136365,-0.1,95.80467631981045,250.08250403675186,17.565752344658705
4.096,0.38,-0.8,2390,2395.695228122454,-20484096,785996576.3263401,0.005602470347555737,349.1939850605804,-0.1,96.5195400318824,224.14280538606323,15.976436733776454
4.096,0.38,-0.8,2390,2395.695228122454,61444096,785996584.5183401,0.0018666416426438219,497.406080229212,-0.1,85.56990771550025,115.91846422927374,7.790835194479921
4.096,0.38,-0.8,2390,2395.695228122454,71684096,785996585.54234,0.001600986621335923,579.1999580861237,-0.1,86.20470620286437,116.88916631829608,7.833831771927669
4.096,0.38,-0.8,2390,2395.695228122454,51204096,785996583.4943401,0.0009325400171453916,575.1319153256611,-0.1,80.54841217415608,90.82945078221215,4.534542668904123
8.192,0.38,-0.8,2390,2395.695228122454,-40968192,785996574.2783401,0.004030964974793646,380.9820053364991,-0.1,104.7766650913095,262.25800063027816,17.747187694897953
8.192,0.38,-0.8,2390,2395.695228122454,-20488192,785996576.3263401,0.003410574278978183,406.1715432593296,-0.1,107.23897278694884,237.1554278877967,16.119333429199102
8.192,0.38,-0.8,2390,2395.695228122454,8192,785996578.37434,0.002919225431803941,415.7876074169755,-0.1,100.79198676978083,200.27723684184946,14.10569034624457
16.384,0.38,-0.8,2390,2395.695228122454,-409616384,785996574.2783401,0.002397781485681689,434.4753803984616,-0.1,115.30956929973249,263.16347757074504,17.196157028302142
16.384,0.38,-0.8,2390,2395.695228122454,-819216384,785996570.18234,0.0021346806623526613,478.12262504184736,-0.1,115.43315957734137,254.89180034653816,16.7008167925522
0.256,-0.76,0.88,1782,1687.7223343536011,-76160256,785996570.75834,0.0025848881863524335,1000.0,1.359545051034219,59.510372047519525,61.82147589103481,2.149932019164924
0.256,-0.76,0.88,1782,1687.7223343536011,-76800256,785996570.6943401,0.00330166269173969,1000.0,1.1371349630343948,55.73909999599255,59.808981101676395,2.8530268507968333
0.256,-0.76,0.88,1782,1687.7223343536011,-67840256,785996571.59034,0.0016572679794057362,1000.0,-0.1,61.7838110349449,65.4068561408535,2.691856276218554
0.256,-0.76,0.88,1782,1687.7223343536011,-67200256,785996571.65434,0.0014677446667484832,1000.0,0.3697693942943641,58.468409900048286,59.92611789704573,1.7074589289335436
0.256,-0.76,0.88,1782,1687.7223343536011,-16000256,785996576.77434,0.003564253384075386,528.8258382071904,1.429942632327757,60.86980177240304,64.73457266004786,2.7802053476838084
0.256,-0.76,0.88,1782,1687.7223343536011,-15360256,785996576.83834,0.0018306949684916947,106.57584078043908,2.1,60.03135656974708,64.1162952487679,2.8582997320158063
0.256,-0.76,0.88,1782,1687.7223343536011,-11520256,785996577.2223401,0.003625389986910664,565.5911005435933,-0.1,53.82702086626573,59.84929404339377,3.4705253715044475
